"","subitem","subject","item","word.type","seconds","unique.id","word"
"1343","59-21",59,21,"N1",0.524938752,"59-21-N1","guitar"
"1344","59-21",59,21,"P1",0.37181298,"59-21-P1","near"
"1345","59-21",59,21,"sil_P1D2",0.329289519,"59-21-sil_P1D2",NA
"1346","59-21",59,21,"D2",0.089028309,"59-21-D2","the"
"1347","59-21",59,21,"A1",0.45257067,"59-21-A1","faulty"
"1348","59-21",59,21,"N2",0.881736803,"59-21-N2","string"
"1349","59-21",59,21,"sil_N2C1",4.339467042,"59-21-sil_N2C1",NA
"1350","59-21",59,21,"C1",0.21473052,"59-21-C1","was"
"1351","59-21",59,21,"C2",0.684203679,"59-21-C2","broken"
"1352","59-22",59,22,"sil_#",0.536990125,"59-22-sil_#",NA
"1353","59-22",59,22,"D1",0.069881472,"59-22-D1","The"
"1354","59-22",59,22,"N1",0.315889022,"59-22-N1","trainer"
"1355","59-22",59,22,"P1",0.145322361,"59-22-P1","for"
"1356","59-22",59,22,"D2",0.136294094,"59-22-D2","the"
"1357","59-22",59,22,"A1",0.58714236,"59-22-A1","confident"
"1358","59-22",59,22,"N2",0.890562832,"59-22-N2","actors"
"1359","59-22",59,22,"C1",0.228770043,"59-22-C1","didn't"
"1360","59-22",59,22,"C2",0.168351939,"59-22-C2","even"
"1361","59-22",59,22,"C3",0.182959769,"59-22-C3","have"
"1362","59-23",59,23,"sil_#",0.471472162,"59-23-sil_#",NA
"1363","59-23",59,23,"D1",0.072198359,"59-23-D1","The"
"1364","59-23",59,23,"N1",0.430294162,"59-23-N1","canoe"
"1365","59-23",59,23,"P1",0.208168028,"59-23-P1","with"
"1366","59-23",59,23,"D2",0.090260094,"59-23-D2","the"
"1367","59-23",59,23,"A1",0.378273152,"59-23-A1","weathered"
"1368","59-23",59,23,"N2",0.943632911,"59-23-N2","flags"
"1369","59-23",59,23,"sil_N2C1",0.454105876,"59-23-sil_N2C1",NA
"1370","59-23",59,23,"C1",0.451370724,"59-23-C1","was"
"1371","59-23",59,23,"C2",0.635005935,"59-23-C2","used"
"1372","59-23",59,23,"sil_C2C3",0.122037799,"59-23-sil_C2C3",NA
"1373","59-23",59,23,"C3",0.23918123,"59-23-C3","in"
"1374","59-24",59,24,"sil_#",1.642518518,"59-24-sil_#",NA
"1375","59-24",59,24,"D1",0.083696265,"59-24-D1","The"
"1376","59-24",59,24,"N1",0.327125522,"59-24-N1","camera"
"1377","59-24",59,24,"P1",0.162758418,"59-24-P1","with"
"1378","59-24",59,24,"D2",0.071713916,"59-24-D2","the"
"1379","59-24",59,24,"A1",0.44696936,"59-24-A1","special"
"1380","59-24",59,24,"N2",0.884015646,"59-24-N2","manuals"
"1381","59-24",59,24,"C1",0.155344101,"59-24-C1","was"
"1382","59-24",59,24,"C2",0.271932437,"59-24-C2","never"
"1383","59-24",59,24,"C3",0.400504949,"59-24-C3","used"
"1384","63-1",63,1,"sil_#",0.398763259,"63-1-sil_#",NA
"1385","63-1",63,1,"D1",0.078876254,"63-1-D1","The"
"1386","63-1",63,1,"N1",0.401416363,"63-1-N1","envelope"
"1387","63-1",63,1,"P1",0.130198396,"63-1-P1","by"
"1388","63-1",63,1,"D2",0.061881328,"63-1-D2","the"
"1389","63-1",63,1,"A1",0.292018189,"63-1-A1","photo"
"1390","63-1",63,1,"N2",0.520400397,"63-1-N2","album"
"1391","63-1",63,1,"sil_N2C1",0.271185819,"63-1-sil_N2C1",NA
"1392","63-1",63,1,"C1",0.327031101,"63-1-C1","was"
"1393","63-1",63,1,"C2",0.362888422,"63-1-C2","open"
"1394","63-2",63,2,"sil_#",0.495668652,"63-2-sil_#",NA
"1395","63-2",63,2,"D1",0.14302449,"63-2-D1","The"
"1396","63-2",63,2,"N1",0.206649064,"63-2-N1","cake"
"1397","63-2",63,2,"P1",0.168629137,"63-2-P1","by"
"1398","63-2",63,2,"D2",0.088691328,"63-2-D2","the"
"1399","63-2",63,2,"A1",0.298657244,"63-2-A1","candy"
"1400","63-2",63,2,"N2",0.645069565,"63-2-N2","figurine"
"1401","63-2",63,2,"C1",0.203525656,"63-2-C1","was"
"1402","63-2",63,2,"C2",0.286152834,"63-2-C2","good"
"1403","63-3",63,3,"sil_#",0.524579008,"63-3-sil_#",NA
"1404","63-3",63,3,"D1",0.088789832,"63-3-D1","The"
"1405","63-3",63,3,"N1",0.256675264,"63-3-N1","hammer"
"1406","63-3",63,3,"P1",0.163295645,"63-3-P1","by"
"1407","63-3",63,3,"D2",0.083354436,"63-3-D2","the"
"1408","63-3",63,3,"A1",0.358531622,"63-3-A1","rigid"
"1409","63-3",63,3,"N2",0.315184227,"63-3-N2","peg"
"1410","63-3",63,3,"sil_N2C1",1.475678408,"63-3-sil_N2C1",NA
"1411","63-3",63,3,"C1",0.163574426,"63-3-C1","was"
"1412","63-3",63,3,"C2",0.217932654,"63-3-C2","next"
"1413","63-3",63,3,"C3",0.110234939,"63-3-C3","to"
"1414","63-3",63,3,"C4",0.112605583,"63-3-C4","it"
"1415","63-4",63,4,"sil_#",0.695553388,"63-4-sil_#",NA
"1416","63-4",63,4,"D1",0.103178034,"63-4-D1","The"
"1417","63-4",63,4,"N1",0.28234964,"63-4-N1","coach"
"1418","63-4",63,4,"P1",0.122641605,"63-4-P1","near"
"1419","63-4",63,4,"D2",0.081014808,"63-4-D2","the"
"1420","63-4",63,4,"A1",0.429227273,"63-4-A1","disciplined"
"1421","63-4",63,4,"N2",0.442511216,"63-4-N2","athletes"
"1422","63-4",63,4,"C1",0.171017142,"63-4-C1","was"
"1423","63-4",63,4,"C2",0.196337448,"63-4-C2","not"
"1424","63-4",63,4,"C3",0.322803299,"63-4-C3","happy"
"1425","63-5",63,5,"sil_#",0.522902152,"63-5-sil_#",NA
"1426","63-5",63,5,"D1",0.130623247,"63-5-D1","The"
"1427","63-5",63,5,"N1",0.178994116,"63-5-N1","tent"
"1428","63-5",63,5,"P1",0.165301985,"63-5-P1","near"
"1429","63-5",63,5,"D2",0.073544275,"63-5-D2","the"
"1430","63-5",63,5,"A1",0.362567364,"63-5-A1","sturdy"
"1431","63-5",63,5,"N2",0.527072014,"63-5-N2","poles"
"1432","63-5",63,5,"sil_N2C1",0.562678393,"63-5-sil_N2C1",NA
"1433","63-5",63,5,"C1",0.577258465,"63-5-C1","collapsed"
"1434","63-6",63,6,"sil_#",0.753389205,"63-6-sil_#",NA
"1435","63-6",63,6,"D1",0.070848118,"63-6-D1","The"
"1436","63-6",63,6,"N1",0.268841201,"63-6-N1","dam"
"1437","63-6",63,6,"P1",0.10949845,"63-6-P1","by"
"1438","63-6",63,6,"D2",0.076492528,"63-6-D2","the"
"1439","63-6",63,6,"A1",0.271752021,"63-6-A1","murky"
"1440","63-6",63,6,"N2",0.351769854,"63-6-N2","rivers"
"1441","63-6",63,6,"C1",0.221519704,"63-6-C1","didn't"
"1442","63-6",63,6,"C2",0.185079416,"63-6-C2","work"
"1443","63-6",63,6,"C3",0.259442886,"63-6-C3","well"
"1444","63-7",63,7,"sil_#",0.642106561,"63-7-sil_#",NA
"1445","63-7",63,7,"D1",0.093993942,"63-7-D1","The"
"1446","63-7",63,7,"N1",0.544223904,"63-7-N1","necklace"
"1447","63-7",63,7,"P1",0.167592462,"63-7-P1","near"
"1448","63-7",63,7,"D2",0.104157713,"63-7-D2","the"
"1449","63-7",63,7,"A1",0.362119157,"63-7-A1","colorful"
"1450","63-7",63,7,"N2",0.409360365,"63-7-N2","diamond"
"1451","63-7",63,7,"C1",0.163376745,"63-7-C1","was"
"1452","63-7",63,7,"C2",0.432009035,"63-7-C2","beautiful"
"1453","63-8",63,8,"sil_#",0.65441698,"63-8-sil_#",NA
"1454","63-8",63,8,"D1",0.039798363,"63-8-D1","The"
"1455","63-8",63,8,"N1",0.428312732,"63-8-N1","fortress"
"1456","63-8",63,8,"P1",0.107047108,"63-8-P1","near"
"1457","63-8",63,8,"D2",0.090626689,"63-8-D2","the"
"1458","63-8",63,8,"A1",0.327752016,"63-8-A1","ancient"
"1459","63-8",63,8,"N2",0.415395091,"63-8-N2","wall"
"1460","63-8",63,8,"sil_N2C1",0.208911054,"63-8-sil_N2C1",NA
"1461","63-8",63,8,"C1",0.266509931,"63-8-C1","was"
"1462","63-8",63,8,"C2",0.485734312,"63-8-C2","destroyed"
"1463","63-9",63,9,"sil_#",0.381102544,"63-9-sil_#",NA
"1464","63-9",63,9,"D1",0.0673556,"63-9-D1","The"
"1465","63-9",63,9,"N1",0.271467736,"63-9-N1","butler"
"1466","63-9",63,9,"P1",0.152046278,"63-9-P1","near"
"1467","63-9",63,9,"D2",0.087632584,"63-9-D2","the"
"1468","63-9",63,9,"A1",0.416091555,"63-9-A1","selfish"
"1469","63-9",63,9,"N2",0.500993751,"63-9-N2","millionaire"
"1470","63-9",63,9,"sil_N2C1",0.199856571,"63-9-sil_N2C1",NA
"1471","63-9",63,9,"C1",0.220953947,"63-9-C1","quit"
"1472","63-10",63,10,"sil_#",0.568264752,"63-10-sil_#",NA
"1473","63-10",63,10,"D1",0.063518466,"63-10-D1","The"
"1474","63-10",63,10,"N1",0.237124691,"63-10-N1","vase"
"1475","63-10",63,10,"P1",0.117133938,"63-10-P1","with"
"1476","63-10",63,10,"D2",0.069421367,"63-10-D2","the"
"1477","63-10",63,10,"A1",0.348392323,"63-10-A1","vibrant"
"1478","63-10",63,10,"N2",0.3067688,"63-10-N2","covers"
"1479","63-10",63,10,"C1",0.329818879,"63-10-C1","was"
"1480","63-10",63,10,"sil_C1C2",0.273065638,"63-10-sil_C1C2",NA
"1481","63-10",63,10,"C2",0.290070787,"63-10-C2","pleasant"
"1482","63-10",63,10,"C3",0.077277698,"63-10-C3","to"
"1483","63-11",63,11,"sil_#",0.605919426,"63-11-sil_#",NA
"1484","63-11",63,11,"D1",0.051251,"63-11-D1","The"
"1485","63-11",63,11,"N1",0.318783116,"63-11-N1","banana"
"1486","63-11",63,11,"P1",0.116709839,"63-11-P1","for"
"1487","63-11",63,11,"D2",0.125519625,"63-11-D2","the"
"1488","63-11",63,11,"A1",0.360726941,"63-11-A1","popular"
"1489","63-11",63,11,"N2",0.790180219,"63-11-N2","sandwiches"
"1490","63-11",63,11,"sil_N2C1",0.456312976,"63-11-sil_N2C1",NA
"1491","63-11",63,11,"C1",0.325935343,"63-11-C1","was"
"1492","63-11",63,11,"C2",0.407727659,"63-11-C2","rotten"
"1493","63-12",63,12,"sil_#",0.637842822,"63-12-sil_#",NA
"1494","63-12",63,12,"D1",0.077823141,"63-12-D1","The"
"1495","63-12",63,12,"N1",0.479764922,"63-12-N1","bodyguard"
"1496","63-12",63,12,"P1",0.155209929,"63-12-P1","for"
"1497","63-12",63,12,"D2",0.123790358,"63-12-D2","the"
"1498","63-12",63,12,"A1",0.471197864,"63-12-A1","nervous"
"1499","63-12",63,12,"N2",0.600685567,"63-12-N2","jewelers"
"1500","63-12",63,12,"sil_N2C1",0.089749881,"63-12-sil_N2C1",NA
"1501","63-12",63,12,"C1",0.233410441,"63-12-C1","was"
"1502","63-12",63,12,"C2",0.395775163,"63-12-C2","tough"
"1503","63-13",63,13,"sil_#",0.691475411,"63-13-sil_#",NA
"1504","63-13",63,13,"D1",0.059776534,"63-13-D1","The"
"1505","63-13",63,13,"N1",0.438193958,"63-13-N1","bicycle"
"1506","63-13",63,13,"P1",0.142855784,"63-13-P1","with"
"1507","63-13",63,13,"D2",0.070162793,"63-13-D2","the"
"1508","63-13",63,13,"A1",0.229697832,"63-13-A1","warped"
"1509","63-13",63,13,"N2",0.54504903,"63-13-N2","basket"
"1510","63-13",63,13,"C1",0.178983872,"63-13-C1","was"
"1511","63-13",63,13,"C2",0.458849564,"63-13-C2","broken"
"1512","63-14",63,14,"sil_#",0.545170269,"63-14-sil_#",NA
"1513","63-14",63,14,"D1",0.120828614,"63-14-D1","The"
"1514","63-14",63,14,"N1",0.294605181,"63-14-N1","caddy"
"1515","63-14",63,14,"P1",0.159288573,"63-14-P1","for"
"1516","63-14",63,14,"D2",0.104431594,"63-14-D2","the"
"1517","63-14",63,14,"A1",0.502282949,"63-14-A1","charismatic"
"1518","63-14",63,14,"N2",0.598304624,"63-14-N2","celebrity"
"1519","63-14",63,14,"sil_N2C1",0.804016586,"63-14-sil_N2C1",NA
"1520","63-14",63,14,"C1",0.221863102,"63-14-C1","got"
"1521","63-14",63,14,"C2",0.170183306,"63-14-C2","some"
"1522","63-14",63,14,"C3",0.322990215,"63-14-C3","money"
"1523","63-15",63,15,"sil_#",0.384892122,"63-15-sil_#",NA
"1524","63-15",63,15,"D1",0.06102613,"63-15-D1","The"
"1525","63-15",63,15,"N1",0.3095577,"63-15-N1","church"
"1526","63-15",63,15,"P1",0.11932595,"63-15-P1","with"
"1527","63-15",63,15,"D2",0.064299994,"63-15-D2","the"
"1528","63-15",63,15,"A1",0.333040716,"63-15-A1","giant"
"1529","63-15",63,15,"N2",0.612111034,"63-15-N2","driveway"
"1530","63-15",63,15,"sil_N2C1",0.460091399,"63-15-sil_N2C1",NA
"1531","63-15",63,15,"C1",0.477073934,"63-15-C1","was"
"1532","63-15",63,15,"sil_C1C2",0.04008391,"63-15-sil_C1C2",NA
"1533","63-15",63,15,"C2",0.486863978,"63-15-C2","deserted"
"1534","63-17",63,17,"sil_#",0.863597896,"63-17-sil_#",NA
"1535","63-17",63,17,"D1",0.074577429,"63-17-D1","The"
"1536","63-17",63,17,"N1",0.32809786,"63-17-N1","waitress"
"1537","63-17",63,17,"P1",0.118333146,"63-17-P1","for"
"1538","63-17",63,17,"D2",0.120295005,"63-17-D2","the"
"1539","63-17",63,17,"A1",0.458161365,"63-17-A1","impatient"
"1540","63-17",63,17,"N2",0.597132146,"63-17-N2","diners"
"1541","63-17",63,17,"sil_N2C1",0.191574765,"63-17-sil_N2C1",NA
"1542","63-17",63,17,"C1",0.118143195,"63-17-C1","was"
"1543","63-17",63,17,"C2",0.479826431,"63-17-C2","unhappy"
"1544","63-18",63,18,"sil_#",0.395879939,"63-18-sil_#",NA
"1545","63-18",63,18,"D1",0.114504422,"63-18-D1","The"
"1546","63-18",63,18,"N1",0.254957147,"63-18-N1","table"
"1547","63-18",63,18,"P1",0.139626828,"63-18-P1","for"
"1548","63-18",63,18,"D2",0.109755338,"63-18-D2","the"
"1549","63-18",63,18,"A1",0.399952469,"63-18-A1","antique"
"1550","63-18",63,18,"N2",0.346969628,"63-18-N2","chairs"
"1551","63-18",63,18,"C1",0.165912599,"63-18-C1","was"
"1552","63-18",63,18,"C2",0.310270244,"63-18-C2","also"
"1553","63-18",63,18,"C3",0.415815014,"63-18-C3","antique"
"1554","63-19",63,19,"sil_#",0.682799691,"63-19-sil_#",NA
"1555","63-19",63,19,"D1",0.064418519,"63-19-D1","The"
"1556","63-19",63,19,"N1",0.29335468,"63-19-N1","resort"
"1557","63-19",63,19,"P1",0.15107766,"63-19-P1","with"
"1558","63-19",63,19,"D2",0.075500635,"63-19-D2","the"
"1559","63-19",63,19,"A1",0.589602868,"63-19-A1","elongated"
"1560","63-19",63,19,"N2",0.349965595,"63-19-N2","pool"
"1561","63-19",63,19,"sil_N2C1",0.43763787,"63-19-sil_N2C1",NA
"1562","63-19",63,19,"C1",0.3197566,"63-19-C1","was"
"1563","63-19",63,19,"sil_C1C2",0.221277518,"63-19-sil_C1C2",NA
"1564","63-19",63,19,"C2",0.046394145,"63-19-C2","a"
"1565","63-19",63,19,"C3",0.242240085,"63-19-C3","high"
"1566","63-19",63,19,"C4",0.320194224,"63-19-C4","class"
"1567","63-20",63,20,"sil_#",0.755196949,"63-20-sil_#",NA
"1568","63-20",63,20,"D1",0.056264937,"63-20-D1","The"
"1569","63-20",63,20,"N1",0.323315931,"63-20-N1","hydrant"
"1570","63-20",63,20,"P1",0.147519817,"63-20-P1","with"
"1571","63-20",63,20,"D2",0.060937164,"63-20-D2","the"
"1572","63-20",63,20,"A1",0.235205886,"63-20-A1","bent"
"1573","63-20",63,20,"N2",0.317197683,"63-20-N2","hose"
"1574","63-20",63,20,"C1",0.233890452,"63-20-C1","didn't"
"1575","63-20",63,20,"C2",0.252226911,"63-20-C2","work"
"1576","63-20",63,20,"C3",0.244709105,"63-20-C3","well"
"1577","63-21",63,21,"sil_#",0.656556857,"63-21-sil_#",NA
"1578","63-21",63,21,"D1",0.085515294,"63-21-D1","The"
"1579","63-21",63,21,"N1",0.369679283,"63-21-N1","guitar"
"1580","63-21",63,21,"P1",0.141812275,"63-21-P1","with"
"1581","63-21",63,21,"D2",0.057376661,"63-21-D2","the"
"1582","63-21",63,21,"A1",0.345444252,"63-21-A1","faulty"
"1583","63-21",63,21,"N2",0.331050393,"63-21-N2","string"
"1584","63-21",63,21,"C1",0.208610938,"63-21-C1","didn't"
"1585","63-21",63,21,"C2",0.335553572,"63-21-C2","work"
"1586","63-22",63,22,"sil_#",0.600477783,"63-22-sil_#",NA
"1587","63-22",63,22,"D1",0.091075647,"63-22-D1","The"
"1588","63-22",63,22,"N1",0.301799135,"63-22-N1","trainer"
"1589","63-22",63,22,"P1",0.143067865,"63-22-P1","near"
"1590","63-22",63,22,"D2",0.114236557,"63-22-D2","the"
"1591","63-22",63,22,"A1",0.420710783,"63-22-A1","confident"
"1592","63-22",63,22,"N2",0.677829991,"63-22-N2","actors"
"1593","63-22",63,22,"sil_N2C1",0.919541824,"63-22-sil_N2C1",NA
"1594","63-22",63,22,"C1",0.108730933,"63-22-C1","did"
"1595","63-22",63,22,"C2",0.152421592,"63-22-C2","his"
"1596","63-22",63,22,"C3",0.26694221,"63-22-C3","job"
"1597","63-23",63,23,"sil_#",0.649801107,"63-23-sil_#",NA
"1598","63-23",63,23,"D1",0.10148684,"63-23-D1","The"
"1599","63-23",63,23,"N1",0.26978096,"63-23-N1","canoe"
"1600","63-23",63,23,"P1",0.149765486,"63-23-P1","near"
"1601","63-23",63,23,"D2",0.111718198,"63-23-D2","the"
"1602","63-23",63,23,"A1",0.263862932,"63-23-A1","weathered"
"1603","63-23",63,23,"N2",0.665639743,"63-23-N2","flags"
"1604","63-23",63,23,"sil_N2C1",0.424128396,"63-23-sil_N2C1",NA
"1605","63-23",63,23,"C1",0.269956318,"63-23-C1","was"
"1606","63-23",63,23,"C2",0.222255284,"63-23-C2","flipped"
"1607","63-23",63,23,"C3",0.276393472,"63-23-C3","upside"
"1608","63-24",63,24,"sil_#",0.552704633,"63-24-sil_#",NA
"1609","63-24",63,24,"D1",0.084889426,"63-24-D1","The"
"1610","63-24",63,24,"N1",0.262283696,"63-24-N1","camera"
"1611","63-24",63,24,"P1",0.137326941,"63-24-P1","by"
"1612","63-24",63,24,"D2",0.081175076,"63-24-D2","the"
"1613","63-24",63,24,"A1",0.367556263,"63-24-A1","special"
"1614","63-24",63,24,"N2",0.702278899,"63-24-N2","manuals"
"1615","63-24",63,24,"sil_N2C1",0.118602224,"63-24-sil_N2C1",NA
"1616","63-24",63,24,"C1",0.333362199,"63-24-C1","was"
"1617","63-24",63,24,"C2",0.60121683,"63-24-C2","expensive"
"1618","66-1",66,1,"sil_#",1.085979153,"66-1-sil_#",NA
"1619","66-1",66,1,"D1",0.110818418,"66-1-D1","The"
"1620","66-1",66,1,"N1",0.34658685,"66-1-N1","envelope"
"1621","66-1",66,1,"P1",0.162167223,"66-1-P1","for"
"1622","66-1",66,1,"D2",0.087490097,"66-1-D2","the"
"1623","66-1",66,1,"A1",0.39786854,"66-1-A1","formal"
"1624","66-1",66,1,"N2",0.526667867,"66-1-N2","letters"
"1625","66-1",66,1,"sil_N2C1",0.411232704,"66-1-sil_N2C1",NA
"1626","66-1",66,1,"C1",0.065004096,"66-1-C1","were"
"1627","66-1",66,1,"C2",0.302279552,"66-1-C2","sent"
"1628","66-1",66,1,"C3",0.294996167,"66-1-C3","out"
"1629","66-2",66,2,"sil_#",3.590343111,"66-2-sil_#",NA
"1630","66-2",66,2,"D1",0.078994769,"66-2-D1","The"
"1631","66-2",66,2,"N1",0.284986259,"66-2-N1","cake"
"1632","66-2",66,2,"P1",0.117485537,"66-2-P1","with"
"1633","66-2",66,2,"D2",0.097777416,"66-2-D2","the"
"1634","66-2",66,2,"A1",0.346560649,"66-2-A1","colored"
"1635","66-2",66,2,"N2",0.554500913,"66-2-N2","candles"
"1636","66-2",66,2,"C1",0.11875665,"66-2-C1","was"
"1637","66-2",66,2,"C2",0.114888277,"66-2-C2","for"
"1638","66-2",66,2,"C3",0.144870564,"66-2-C3","my"
"1639","66-3",66,3,"sil_#",0.982266251,"66-3-sil_#",NA
"1640","66-3",66,3,"D1",0.075103234,"66-3-D1","The"
"1641","66-3",66,3,"N1",0.36085222,"66-3-N1","hammer"
"1642","66-3",66,3,"P1",0.131670806,"66-3-P1","for"
"1643","66-3",66,3,"D2",0.103957516,"66-3-D2","the"
"1644","66-3",66,3,"A1",0.477297425,"66-3-A1","rusty"
"1645","66-3",66,3,"N2",0.644142079,"66-3-N2","nails"
"1646","66-3",66,3,"sil_N2C1",0.867305605,"66-3-sil_N2C1",NA
"1647","66-3",66,3,"C1",0.253089866,"66-3-C1","worked"
"1648","66-3",66,3,"C2",0.465102107,"66-3-C2","fine"
"1649","66-4",66,4,"sil_#",1.969569775,"66-4-sil_#",NA
"1650","66-4",66,4,"D1",0.114453028,"66-4-D1","The"
"1651","66-4",66,4,"N1",0.327755821,"66-4-N1","coach"
"1652","66-4",66,4,"P1",0.109098775,"66-4-P1","for"
"1653","66-4",66,4,"D2",0.120054558,"66-4-D2","the"
"1654","66-4",66,4,"A1",0.57712957,"66-4-A1","disciplined"
"1655","66-4",66,4,"N2",0.604873918,"66-4-N2","athlete"
"1656","66-4",66,4,"sil_N2C1",0.950495642,"66-4-sil_N2C1",NA
"1657","66-4",66,4,"C1",0.440488714,"66-4-C1","was"
"1658","66-4",66,4,"C2",0.313826465,"66-4-C2","taking"
"1659","66-4",66,4,"C3",0.323428843,"66-4-C3","illegal"
"1660","66-4",66,4,"C4",0.445350672,"66-4-C4","drugs"
"1661","66-5",66,5,"sil_#",1.049242545,"66-5-sil_#",NA
"1662","66-5",66,5,"D1",0.086064621,"66-5-D1","The"
"1663","66-5",66,5,"N1",0.330632991,"66-5-N1","tent"
"1664","66-5",66,5,"sil_N1P1",0.058438857,"66-5-sil_N1P1",NA
"1665","66-5",66,5,"P1",0.149711237,"66-5-P1","with"
"1666","66-5",66,5,"D2",0.057171184,"66-5-D2","the"
"1667","66-5",66,5,"A1",0.513283917,"66-5-A1","sturdy"
"1668","66-5",66,5,"N2",0.370170469,"66-5-N2","pole"
"1669","66-5",66,5,"sil_N2C1",0.673504686,"66-5-sil_N2C1",NA
"1670","66-5",66,5,"C1",0.398479958,"66-5-C1","provided"
"1671","66-5",66,5,"C2",0.198013327,"66-5-C2","great"
"1672","66-5",66,5,"C3",0.526083561,"66-5-C3","shelter"
"1673","66-6",66,6,"sil_#",0.937550728,"66-6-sil_#",NA
"1674","66-6",66,6,"D1",0.085342328,"66-6-D1","The"
"1675","66-6",66,6,"N1",0.299012213,"66-6-N1","dam"
"1676","66-6",66,6,"P1",0.129444501,"66-6-P1","for"
"1677","66-6",66,6,"D2",0.081033705,"66-6-D2","the"
"1678","66-6",66,6,"A1",0.350127989,"66-6-A1","murky"
"1679","66-6",66,6,"N2",0.481198095,"66-6-N2","river"
"1680","66-6",66,6,"sil_N2C1",0.146005397,"66-6-sil_N2C1",NA
"1681","66-6",66,6,"C1",0.145045862,"66-6-C1","was"
"1682","66-6",66,6,"C2",0.275763956,"66-6-C2","under"
"1683","66-6",66,6,"C3",0.746825724,"66-6-C3","constructions"
"1684","66-7",66,7,"sil_#",0.832142731,"66-7-sil_#",NA
"1685","66-7",66,7,"D1",0.06607375,"66-7-D1","The"
"1686","66-7",66,7,"N1",0.485561761,"66-7-N1","necklace"
"1687","66-7",66,7,"P1",0.217099462,"66-7-P1","near"
"1688","66-7",66,7,"D2",0.096278892,"66-7-D2","the"
"1689","66-7",66,7,"A1",0.475440143,"66-7-A1","colorful"
"1690","66-7",66,7,"N2",0.720194411,"66-7-N2","feathers"
"1691","66-7",66,7,"C1",0.22069229,"66-7-C1","was"
"1692","66-7",66,7,"C2",0.122708389,"66-7-C2","for"
"1693","66-7",66,7,"C3",0.39076996,"66-7-C3","sale"
"1694","66-8",66,8,"sil_#",0.742619669,"66-8-sil_#",NA
"1695","66-8",66,8,"D1",0.056876143,"66-8-D1","The"
"1696","66-8",66,8,"N1",0.484666294,"66-8-N1","fortress"
"1697","66-8",66,8,"P1",0.143359044,"66-8-P1","near"
"1698","66-8",66,8,"D2",0.078448054,"66-8-D2","the"
"1699","66-8",66,8,"A1",0.433014005,"66-8-A1","ancient"
"1700","66-8",66,8,"N2",0.663774772,"66-8-N2","farms"
"1701","66-8",66,8,"sil_N2C1",0.504582353,"66-8-sil_N2C1",NA
"1702","66-8",66,8,"C1",0.101131942,"66-8-C1","was"
"1703","66-8",66,8,"C2",0.067158168,"66-8-C2","a"
"1704","66-8",66,8,"C3",0.363256676,"66-8-C3","tourist"
"1705","66-8",66,8,"C4",0.275678398,"66-8-C4","site"
"1706","66-9",66,9,"sil_#",0.338525678,"66-9-sil_#",NA
"1707","66-9",66,9,"D1",0.059992508,"66-9-D1","The"
"1708","66-9",66,9,"N1",0.343481994,"66-9-N1","butler"
"1709","66-9",66,9,"P1",0.215936326,"66-9-P1","near"
"1710","66-9",66,9,"D2",0.078541,"66-9-D2","the"
"1711","66-9",66,9,"A1",0.466981776,"66-9-A1","spoiled"
"1712","66-9",66,9,"N2",0.552554353,"66-9-N2","kids"
"1713","66-9",66,9,"sil_N2C1",0.896671901,"66-9-sil_N2C1",NA
"1714","66-9",66,9,"C1",0.147447877,"66-9-C1","was"
"1715","66-9",66,9,"C2",0.311373447,"66-9-C2","growing"
"1716","66-9",66,9,"C3",0.518053016,"66-9-C3","impatient"
"1717","66-10",66,10,"sil_#",0.622896075,"66-10-sil_#",NA
"1718","66-10",66,10,"D1",0.081296051,"66-10-D1","The"
"1719","66-10",66,10,"N1",0.330102467,"66-10-N1","vase"
"1720","66-10",66,10,"P1",0.142657321,"66-10-P1","near"
"1721","66-10",66,10,"D2",0.078995067,"66-10-D2","the"
"1722","66-10",66,10,"A1",0.435514797,"66-10-A1","vibrant"
"1723","66-10",66,10,"N2",0.512860445,"66-10-N2","cover"
"1724","66-10",66,10,"sil_N2C1",1.615579915,"66-10-sil_N2C1",NA
"1725","66-10",66,10,"C1",0.411849207,"66-10-C1","belongs"
"1726","66-10",66,10,"C2",0.070125262,"66-10-C2","to"
"1727","66-10",66,10,"C3",0.117183004,"66-10-C3","my"
"1728","66-11",66,11,"sil_#",1.057300414,"66-11-sil_#",NA
"1729","66-11",66,11,"D1",0.045828489,"66-11-D1","The"
"1730","66-11",66,11,"N1",0.456673919,"66-11-N1","banana"
"1731","66-11",66,11,"P1",0.213534713,"66-11-P1","near"
"1732","66-11",66,11,"D2",0.225553714,"66-11-D2","the"
"1733","66-11",66,11,"A1",0.47561967,"66-11-A1","popular"
"1734","66-11",66,11,"N2",0.708212321,"66-11-N2","sandwich"
"1735","66-11",66,11,"sil_N2C1",0.838279148,"66-11-sil_N2C1",NA
"1736","66-11",66,11,"C1",0.403458713,"66-11-C1","was"
"1737","66-11",66,11,"sil_C1C2",0.35998935,"66-11-sil_C1C2",NA
"1738","66-11",66,11,"C2",0.51685722,"66-11-C2","devoured"
"1739","66-11",66,11,"C3",0.425223834,"66-11-C3","quickly"
"1740","66-12",66,12,"sil_#",0.763185671,"66-12-sil_#",NA
"1741","66-12",66,12,"D1",0.039473436,"66-12-D1","The"
"1742","66-12",66,12,"N1",0.64158646,"66-12-N1","bodyguard"
