"","subitem","subject","item","word.type","seconds","unique.id","word","freq","len.char","len.phon","len.syll","related","integrated","plausibility","association","maincode","dysfluency"
"6019","63-19",63,19,"C1",0.3197566,"63-19-C1","was",5.46,3,NA,NA,5.33,5.58,6.08,0.45,"C",""
"6020","63-19",63,19,"sil_C1C2",0.221277518,"63-19-sil_C1C2"," ",0,1,NA,NA,5.33,5.58,6.08,0.45,"C",""
"6021","63-19",63,19,"C2",0.046394145,"63-19-C2","a",6.0175,1,NA,NA,5.33,5.58,6.08,0.45,"C",""
"6022","63-19",63,19,"C3",0.242240085,"63-19-C3","high",3.9976,4,NA,NA,5.33,5.58,6.08,0.45,"C",""
"6023","63-19",63,19,"C4",0.320194224,"63-19-C4","class",3.7771,5,NA,NA,5.33,5.58,6.08,0.45,"C",""
"6024","63-2",63,2,"sil_#",0.495668652,"63-2-sil_#"," ",0,1,NA,NA,2.25,2.45,6,0,"C",""
"6025","63-2",63,2,"D1",0.14302449,"63-2-D1","the",6.1766,3,2,1,2.25,2.45,6,0,"C",""
"6026","63-2",63,2,"N1",0.206649064,"63-2-N1","cake",3.3615,4,3,1,2.25,2.45,6,0,"C",""
"6027","63-2",63,2,"P1",0.168629137,"63-2-P1","by",4.8348,2,2,1,2.25,2.45,6,0,"C",""
"6028","63-2",63,2,"D2",0.088691328,"63-2-D2","the",6.1766,3,2,1,2.25,2.45,6,0,"C",""
"6029","63-2",63,2,"A1",0.298657244,"63-2-A1","candy",3.2615,5,5,2,2.25,2.45,6,0,"C",""
"6030","63-2",63,2,"N2",0.645069565,"63-2-N2","figurine",1.1761,8,8,3,2.25,2.45,6,0,"C",""
"6031","63-2",63,2,"C1",0.203525656,"63-2-C1","was",5.46,3,NA,NA,2.25,2.45,6,0,"C",""
"6032","63-2",63,2,"C2",0.286152834,"63-2-C2","good",5.1242,4,NA,NA,2.25,2.45,6,0,"C",""
"6033","63-20",63,20,"sil_#",0.755196949,"63-20-sil_#"," ",0,1,NA,NA,5.75,5.67,5.33,0,"U",""
"6034","63-20",63,20,"D1",0.056264937,"63-20-D1","the",6.1766,3,2,1,5.75,5.67,5.33,0,"U",""
"6035","63-20",63,20,"N1",0.323315931,"63-20-N1","hydrant",1.7243,7,8,2,5.75,5.67,5.33,0,"U",""
"6036","63-20",63,20,"P1",0.147519817,"63-20-P1","with",5.4107,4,3,1,5.75,5.67,5.33,0,"U",""
"6037","63-20",63,20,"D2",0.060937164,"63-20-D2","the",6.1766,3,2,1,5.75,5.67,5.33,0,"U",""
"6038","63-20",63,20,"A1",0.235205886,"63-20-A1","bent",2.567,4,4,1,5.75,5.67,5.33,0,"U",""
"6039","63-20",63,20,"N2",0.317197683,"63-20-N2","hose",2.6149,4,3,1,5.75,5.67,5.33,0,"U",""
"6040","63-20",63,20,"C1",0.233890452,"63-20-C1","didn't",0,6,NA,NA,5.75,5.67,5.33,0,"U",""
"6041","63-20",63,20,"C2",0.252226911,"63-20-C2","work",4.6096,4,NA,NA,5.75,5.67,5.33,0,"U",""
"6042","63-20",63,20,"C3",0.244709105,"63-20-C3","well",0,4,NA,NA,5.75,5.67,5.33,0,"U",""
"6043","63-21",63,21,"sil_#",0.656556857,"63-21-sil_#"," ",0,1,NA,NA,6.67,6.17,6.08,0,"U",""
"6044","63-21",63,21,"D1",0.085515294,"63-21-D1","the",6.1766,3,2,1,6.67,6.17,6.08,0,"U",""
"6045","63-21",63,21,"N1",0.369679283,"63-21-N1","guitar",2.9009,6,5,2,6.67,6.17,6.08,0,"U",""
"6046","63-21",63,21,"P1",0.141812275,"63-21-P1","with",5.4107,4,3,1,6.67,6.17,6.08,0,"U",""
"6047","63-21",63,21,"D2",0.057376661,"63-21-D2","the",6.1766,3,2,1,6.67,6.17,6.08,0,"U",""
"6048","63-21",63,21,"A1",0.345444252,"63-21-A1","faulty",1.9243,6,5,2,6.67,6.17,6.08,0,"U",""
"6049","63-21",63,21,"N2",0.331050393,"63-21-N2","string",2.8109,6,5,1,6.67,6.17,6.08,0,"U",""
"6050","63-21",63,21,"C1",0.208610938,"63-21-C1","didn't",0,6,NA,NA,6.67,6.17,6.08,0,"U",""
"6051","63-21",63,21,"C2",0.335553572,"63-21-C2","work",4.6096,4,NA,NA,6.67,6.17,6.08,0,"U",""
"6052","63-22",63,22,"sil_#",0.600477783,"63-22-sil_#"," ",0,1,NA,NA,4.17,2.83,6.17,0,"U",""
"6053","63-22",63,22,"D1",0.091075647,"63-22-D1","the",6.1766,3,2,1,4.17,2.83,6.17,0,"U",""
"6054","63-22",63,22,"N1",0.301799135,"63-22-N1","trainer",2.4548,7,6,2,4.17,2.83,6.17,0,"U",""
"6055","63-22",63,22,"P1",0.143067865,"63-22-P1","near",3.6273,4,3,1,4.17,2.83,6.17,0,"U",""
"6056","63-22",63,22,"D2",0.114236557,"63-22-D2","the",6.1766,3,2,1,4.17,2.83,6.17,0,"U",""
"6057","63-22",63,22,"A1",0.420710783,"63-22-A1","confident",2.7356,9,9,3,4.17,2.83,6.17,0,"U",""
"6058","63-22",63,22,"N2",0.677829991,"63-22-N2","actors",2.8096,6,6,2,4.17,2.83,6.17,0,"U",""
"6059","63-22",63,22,"sil_N2C1",0.919541824,"63-22-sil_N2C1"," ",0,1,NA,NA,4.17,2.83,6.17,0,"U",""
"6060","63-22",63,22,"C1",0.108730933,"63-22-C1","did",5.077,3,NA,NA,4.17,2.83,6.17,0,"U",""
"6061","63-22",63,22,"C2",0.152421592,"63-22-C2","his",5.0349,3,NA,NA,4.17,2.83,6.17,0,"U",""
"6062","63-22",63,22,"C3",0.26694221,"63-22-C3","job",4.3235,3,NA,NA,4.17,2.83,6.17,0,"U",""
"6063","63-23",63,23,"sil_#",0.649801107,"63-23-sil_#"," ",0,1,NA,NA,1.58,2.33,4.67,0,"C",""
"6064","63-23",63,23,"D1",0.10148684,"63-23-D1","the",6.1766,3,2,1,1.58,2.33,4.67,0,"C",""
"6065","63-23",63,23,"N1",0.26978096,"63-23-N1","canoe",2.2625,5,4,2,1.58,2.33,4.67,0,"C",""
"6066","63-23",63,23,"P1",0.149765486,"63-23-P1","near",3.6273,4,3,1,1.58,2.33,4.67,0,"C",""
"6067","63-23",63,23,"D2",0.111718198,"63-23-D2","the",6.1766,3,2,1,1.58,2.33,4.67,0,"C",""
"6068","63-23",63,23,"A1",0.263862932,"63-23-A1","weathered",1.2553,9,5,2,1.58,2.33,4.67,0,"C",""
"6069","63-23",63,23,"N2",0.665639743,"63-23-N2","flags",2.2455,5,5,1,1.58,2.33,4.67,0,"C",""
"6070","63-23",63,23,"sil_N2C1",0.424128396,"63-23-sil_N2C1"," ",0,1,NA,NA,1.58,2.33,4.67,0,"C",""
"6071","63-23",63,23,"C1",0.269956318,"63-23-C1","was",5.46,3,NA,NA,1.58,2.33,4.67,0,"C",""
"6072","63-23",63,23,"C2",0.222255284,"63-23-C2","flipped",2.4048,7,NA,NA,1.58,2.33,4.67,0,"C",""
"6073","63-23",63,23,"C3",0.276393472,"63-23-C3","upside",2.6767,6,NA,NA,1.58,2.33,4.67,0,"C",""
"6074","63-24",63,24,"sil_#",0.552704633,"63-24-sil_#"," ",0,1,NA,NA,3.92,2.92,5.5,0,"C",""
"6075","63-24",63,24,"D1",0.084889426,"63-24-D1","the",6.1766,3,2,1,3.92,2.92,5.5,0,"C",""
"6076","63-24",63,24,"N1",0.262283696,"63-24-N1","camera",3.4636,6,6,3,3.92,2.92,5.5,0,"C",""
"6077","63-24",63,24,"P1",0.137326941,"63-24-P1","by",4.8348,2,2,1,3.92,2.92,5.5,0,"C",""
"6078","63-24",63,24,"D2",0.081175076,"63-24-D2","the",6.1766,3,2,1,3.92,2.92,5.5,0,"C",""
"6079","63-24",63,24,"A1",0.367556263,"63-24-A1","special",3.8796,7,6,2,3.92,2.92,5.5,0,"C",""
"6080","63-24",63,24,"N2",0.702278899,"63-24-N2","manuals",1.5051,7,8,3,3.92,2.92,5.5,0,"C",""
"6081","63-24",63,24,"sil_N2C1",0.118602224,"63-24-sil_N2C1"," ",0,1,NA,NA,3.92,2.92,5.5,0,"C",""
"6082","63-24",63,24,"C1",0.333362199,"63-24-C1","was",5.46,3,NA,NA,3.92,2.92,5.5,0,"C",""
"6083","63-24",63,24,"C2",0.60121683,"63-24-C2","expensive",3.1541,9,NA,NA,3.92,2.92,5.5,0,"C",""
"6084","63-3",63,3,"sil_#",0.524579008,"63-3-sil_#"," ",0,1,NA,NA,5.08,3.42,5.25,0,"C",""
"6085","63-3",63,3,"D1",0.088789832,"63-3-D1","the",6.1766,3,2,1,5.08,3.42,5.25,0,"C",""
"6086","63-3",63,3,"N1",0.256675264,"63-3-N1","hammer",2.8041,6,5,2,5.08,3.42,5.25,0,"C",""
"6087","63-3",63,3,"P1",0.163295645,"63-3-P1","by",4.8348,2,2,1,5.08,3.42,5.25,0,"C",""
"6088","63-3",63,3,"D2",0.083354436,"63-3-D2","the",6.1766,3,2,1,5.08,3.42,5.25,0,"C",""
"6089","63-3",63,3,"A1",0.358531622,"63-3-A1","rigid",1.9823,5,5,2,5.08,3.42,5.25,0,"C",""
"6090","63-3",63,3,"N2",0.315184227,"63-3-N2","peg",0,3,3,1,5.08,3.42,5.25,0,"C",""
"6091","63-3",63,3,"sil_N2C1",1.475678408,"63-3-sil_N2C1"," ",0,1,NA,NA,5.08,3.42,5.25,0,"C",""
"6092","63-3",63,3,"C1",0.163574426,"63-3-C1","was",5.46,3,NA,NA,5.08,3.42,5.25,0,"C",""
"6093","63-3",63,3,"C2",0.217932654,"63-3-C2","next",4.3634,4,NA,NA,5.08,3.42,5.25,0,"C",""
"6094","63-3",63,3,"C3",0.110234939,"63-3-C3","to",6.0632,100,NA,NA,5.08,3.42,5.25,0,"C",""
"6095","63-3",63,3,"C4",0.112605583,"63-3-C4","it",5.9839,2,NA,NA,5.08,3.42,5.25,0,"C",""
"6096","63-4",63,4,"sil_#",0.695553388,"63-4-sil_#"," ",0,1,NA,NA,6.64,5.33,5.75,0,"C",""
"6097","63-4",63,4,"D1",0.103178034,"63-4-D1","the",6.1766,3,2,1,6.64,5.33,5.75,0,"C",""
"6098","63-4",63,4,"N1",0.28234964,"63-4-N1","coach",3.3856,5,4,1,6.64,5.33,5.75,0,"C",""
"6099","63-4",63,4,"P1",0.122641605,"63-4-P1","near",3.6273,4,3,1,6.64,5.33,5.75,0,"C",""
"6100","63-4",63,4,"D2",0.081014808,"63-4-D2","the",6.1766,3,2,1,6.64,5.33,5.75,0,"C",""
"6101","63-4",63,4,"A1",0.429227273,"63-4-A1","disciplined",1.9494,11,9,3,6.64,5.33,5.75,0,"C",""
"6102","63-4",63,4,"N2",0.442511216,"63-4-N2","athletes",2.1987,8,6,2,6.64,5.33,5.75,0,"C",""
"6103","63-4",63,4,"C1",0.171017142,"63-4-C1","was",5.46,3,NA,NA,6.64,5.33,5.75,0,"C",""
"6104","63-4",63,4,"C2",0.196337448,"63-4-C2","not",5.442,3,NA,NA,6.64,5.33,5.75,0,"C",""
"6105","63-4",63,4,"C3",0.322803299,"63-4-C3","happy",4.2303,5,NA,NA,6.64,5.33,5.75,0,"C",""
"6106","63-5",63,5,"sil_#",0.522902152,"63-5-sil_#"," ",0,1,NA,NA,5.55,4.58,5,0,"U","D"
"6107","63-5",63,5,"D1",0.130623247,"63-5-D1","the",6.1766,3,2,1,5.55,4.58,5,0,"U","D"
"6108","63-5",63,5,"N1",0.178994116,"63-5-N1","tent",2.9509,4,4,1,5.55,4.58,5,0,"U","D"
"6109","63-5",63,5,"P1",0.165301985,"63-5-P1","near",3.6273,4,3,1,5.55,4.58,5,0,"U","D"
"6110","63-5",63,5,"D2",0.073544275,"63-5-D2","the",6.1766,3,2,1,5.55,4.58,5,0,"U","D"
"6111","63-5",63,5,"A1",0.362567364,"63-5-A1","sturdy",1.9395,6,6,2,5.55,4.58,5,0,"U","D"
"6112","63-5",63,5,"N2",0.527072014,"63-5-N2","poles",2.0453,5,4,1,5.55,4.58,5,0,"U","D"
"6113","63-5",63,5,"sil_N2C1",0.562678393,"63-5-sil_N2C1"," ",0,1,NA,NA,5.55,4.58,5,0,"U","D"
"6114","63-5",63,5,"C1",0.577258465,"63-5-C1","collapsed",2.4624,9,NA,NA,5.55,4.58,5,0,"U","D"
"6115","63-6",63,6,"sil_#",0.753389205,"63-6-sil_#"," ",0,1,NA,NA,6,4.75,5.25,0,"U",""
"6116","63-6",63,6,"D1",0.070848118,"63-6-D1","the",6.1766,3,2,1,6,4.75,5.25,0,"U",""
"6117","63-6",63,6,"N1",0.268841201,"63-6-N1","dam",2.4683,3,3,1,6,4.75,5.25,0,"U",""
"6118","63-6",63,6,"P1",0.10949845,"63-6-P1","by",4.8348,2,2,1,6,4.75,5.25,0,"U",""
"6119","63-6",63,6,"D2",0.076492528,"63-6-D2","the",6.1766,3,2,1,6,4.75,5.25,0,"U",""
"6120","63-6",63,6,"A1",0.271752021,"63-6-A1","murky",1.5051,5,5,2,6,4.75,5.25,0,"U",""
"6121","63-6",63,6,"N2",0.351769854,"63-6-N2","rivers",0,6,6,2,6,4.75,5.25,0,"U",""
"6122","63-6",63,6,"C1",0.221519704,"63-6-C1","didn't",0,6,NA,NA,6,4.75,5.25,0,"U",""
"6123","63-6",63,6,"C2",0.185079416,"63-6-C2","work",4.6096,4,NA,NA,6,4.75,5.25,0,"U",""
"6124","63-6",63,6,"C3",0.259442886,"63-6-C3","well",0,4,NA,NA,6,4.75,5.25,0,"U",""
"6125","63-7",63,7,"sil_#",0.642106561,"63-7-sil_#"," ",0,1,NA,NA,5.92,4.58,4.83,0.64,"C",""
"6126","63-7",63,7,"D1",0.093993942,"63-7-D1","the",6.1766,3,2,1,5.92,4.58,4.83,0.64,"C",""
"6127","63-7",63,7,"N1",0.544223904,"63-7-N1","necklace",2.6972,8,6,2,5.92,4.58,4.83,0.64,"C",""
"6128","63-7",63,7,"P1",0.167592462,"63-7-P1","near",3.6273,4,3,1,5.92,4.58,4.83,0.64,"C",""
"6129","63-7",63,7,"D2",0.104157713,"63-7-D2","the",6.1766,3,2,1,5.92,4.58,4.83,0.64,"C",""
"6130","63-7",63,7,"A1",0.362119157,"63-7-A1","colorful",2.2148,8,8,3,5.92,4.58,4.83,0.64,"C",""
"6131","63-7",63,7,"N2",0.409360365,"63-7-N2","diamond",3.0228,7,6,2,5.92,4.58,4.83,0.64,"C",""
"6132","63-7",63,7,"C1",0.163376745,"63-7-C1","was",5.46,3,NA,NA,5.92,4.58,4.83,0.64,"C",""
"6133","63-7",63,7,"C2",0.432009035,"63-7-C2","beautiful",4.1543,9,NA,NA,5.92,4.58,4.83,0.64,"C",""
"6134","63-8",63,8,"sil_#",0.65441698,"63-8-sil_#"," ",0,1,NA,NA,6,4.92,5.25,0,"C",""
"6135","63-8",63,8,"D1",0.039798363,"63-8-D1","the",6.1766,3,2,1,6,4.92,5.25,0,"C",""
"6136","63-8",63,8,"N1",0.428312732,"63-8-N1","fortress",2.238,8,7,2,6,4.92,5.25,0,"C",""
"6137","63-8",63,8,"P1",0.107047108,"63-8-P1","near",3.6273,4,3,1,6,4.92,5.25,0,"C",""
"6138","63-8",63,8,"D2",0.090626689,"63-8-D2","the",6.1766,3,2,1,6,4.92,5.25,0,"C",""
"6139","63-8",63,8,"A1",0.327752016,"63-8-A1","ancient",3.0438,7,6,2,6,4.92,5.25,0,"C",""
"6140","63-8",63,8,"N2",0.415395091,"63-8-N2","wall",3.557,4,3,1,6,4.92,5.25,0,"C",""
"6141","63-8",63,8,"sil_N2C1",0.208911054,"63-8-sil_N2C1"," ",0,1,NA,NA,6,4.92,5.25,0,"C",""
"6142","63-8",63,8,"C1",0.266509931,"63-8-C1","was",5.46,3,NA,NA,6,4.92,5.25,0,"C",""
"6143","63-8",63,8,"C2",0.485734312,"63-8-C2","destroyed",3.197,9,NA,NA,6,4.92,5.25,0,"C",""
"6144","63-9",63,9,"sil_#",0.381102544,"63-9-sil_#"," ",0,1,NA,NA,5.75,3.92,5.75,0,"U",""
"6145","63-9",63,9,"D1",0.0673556,"63-9-D1","the",6.1766,3,2,1,5.75,3.92,5.75,0,"U",""
"6146","63-9",63,9,"N1",0.271467736,"63-9-N1","butler",2.7067,6,6,2,5.75,3.92,5.75,0,"U",""
"6147","63-9",63,9,"P1",0.152046278,"63-9-P1","near",3.6273,4,3,1,5.75,3.92,5.75,0,"U",""
"6148","63-9",63,9,"D2",0.087632584,"63-9-D2","the",6.1766,3,2,1,5.75,3.92,5.75,0,"U",""
"6149","63-9",63,9,"A1",0.416091555,"63-9-A1","selfish",2.9096,7,6,2,5.75,3.92,5.75,0,"U",""
"6150","63-9",63,9,"N2",0.500993751,"63-9-N2","millionaire",2.4654,11,9,3,5.75,3.92,5.75,0,"U",""
"6151","63-9",63,9,"sil_N2C1",0.199856571,"63-9-sil_N2C1"," ",0,1,NA,NA,5.75,3.92,5.75,0,"U",""
"6152","63-9",63,9,"C1",0.220953947,"63-9-C1","quit",3.6624,4,NA,NA,5.75,3.92,5.75,0,"U",""
"6153","66-1",66,1,"sil_#",1.085979153,"66-1-sil_#"," ",0,1,NA,NA,6.5,5.83,6.5,0,"E",""
"6154","66-1",66,1,"D1",0.110818418,"66-1-D1","the",6.1766,3,2,1,6.5,5.83,6.5,0,"E",""
"6155","66-1",66,1,"N1",0.34658685,"66-1-N1","envelope",2.711,8,7,3,6.5,5.83,6.5,0,"E",""
"6156","66-1",66,1,"P1",0.162167223,"66-1-P1","for",5.5461,3,3,1,6.5,5.83,6.5,0,"E",""
"6157","66-1",66,1,"D2",0.087490097,"66-1-D2","the",6.1766,3,2,1,6.5,5.83,6.5,0,"E",""
"6158","66-1",66,1,"A1",0.39786854,"66-1-A1","formal",2.6284,6,5,2,6.5,5.83,6.5,0,"E",""
"6159","66-1",66,1,"N2",0.526667867,"66-1-N2","letters",3.2813,7,6,1,6.5,5.83,6.5,0,"E",""
"6160","66-1",66,1,"sil_N2C1",0.411232704,"66-1-sil_N2C1"," ",0,1,NA,NA,6.5,5.83,6.5,0,"E",""
"6161","66-1",66,1,"C1",0.065004096,"66-1-C1","were",4.9284,4,NA,NA,6.5,5.83,6.5,0,"E",""
"6162","66-1",66,1,"C2",0.302279552,"66-1-C2","sent",3.8475,4,NA,NA,6.5,5.83,6.5,0,"E",""
"6163","66-1",66,1,"C3",0.294996167,"66-1-C3","out",5.2948,3,NA,NA,6.5,5.83,6.5,0,"E",""
"6164","66-10",66,10,"sil_#",0.622896075,"66-10-sil_#"," ",0,1,NA,NA,1.92,2.5,4.08,0,"C",""
"6165","66-10",66,10,"D1",0.081296051,"66-10-D1","the",6.1766,3,2,1,1.92,2.5,4.08,0,"C",""
"6166","66-10",66,10,"N1",0.330102467,"66-10-N1","vase",2.2945,4,3,1,1.92,2.5,4.08,0,"C",""
"6167","66-10",66,10,"P1",0.142657321,"66-10-P1","near",3.6273,4,3,1,1.92,2.5,4.08,0,"C",""
"6168","66-10",66,10,"D2",0.078995067,"66-10-D2","the",6.1766,3,2,1,1.92,2.5,4.08,0,"C",""
"6169","66-10",66,10,"A1",0.435514797,"66-10-A1","vibrant",1.7243,7,7,2,1.92,2.5,4.08,0,"C",""
"6170","66-10",66,10,"N2",0.512860445,"66-10-N2","cover",3.6821,5,5,2,1.92,2.5,4.08,0,"C",""
"6171","66-10",66,10,"sil_N2C1",1.615579915,"66-10-sil_N2C1"," ",0,1,NA,NA,1.92,2.5,4.08,0,"C",""
"6172","66-10",66,10,"C1",0.411849207,"66-10-C1","belongs",3.1535,7,NA,NA,1.92,2.5,4.08,0,"C",""
"6173","66-10",66,10,"C2",0.070125262,"66-10-C2","to",6.0632,100,NA,NA,1.92,2.5,4.08,0,"C",""
"6174","66-10",66,10,"C3",0.117183004,"66-10-C3","my",5.5377,2,NA,NA,1.92,2.5,4.08,0,"C",""
"6175","66-11",66,11,"sil_#",1.057300414,"66-11-sil_#"," ",0,1,NA,NA,3.67,2.58,4.58,0,"C",""
"6176","66-11",66,11,"D1",0.045828489,"66-11-D1","the",6.1766,3,2,1,3.67,2.58,4.58,0,"C",""
"6177","66-11",66,11,"N1",0.456673919,"66-11-N1","banana",2.7388,6,6,3,3.67,2.58,4.58,0,"C",""
"6178","66-11",66,11,"P1",0.213534713,"66-11-P1","near",3.6273,4,3,1,3.67,2.58,4.58,0,"C",""
"6179","66-11",66,11,"D2",0.225553714,"66-11-D2","the",6.1766,3,2,1,3.67,2.58,4.58,0,"C",""
"6180","66-11",66,11,"A1",0.47561967,"66-11-A1","popular",3.0711,7,8,3,3.67,2.58,4.58,0,"C",""
"6181","66-11",66,11,"N2",0.708212321,"66-11-N2","sandwich",3.0488,8,7,2,3.67,2.58,4.58,0,"C",""
"6182","66-11",66,11,"sil_N2C1",0.838279148,"66-11-sil_N2C1"," ",0,1,NA,NA,3.67,2.58,4.58,0,"C",""
"6183","66-11",66,11,"C1",0.403458713,"66-11-C1","was",5.46,3,NA,NA,3.67,2.58,4.58,0,"C",""
"6184","66-11",66,11,"sil_C1C2",0.35998935,"66-11-sil_C1C2"," ",0,1,NA,NA,3.67,2.58,4.58,0,"C",""
"6185","66-11",66,11,"C2",0.51685722,"66-11-C2","devoured",1.6721,8,NA,NA,3.67,2.58,4.58,0,"C",""
"6186","66-11",66,11,"C3",0.425223834,"66-11-C3","quickly",3.4597,7,NA,NA,3.67,2.58,4.58,0,"C",""
"6187","66-12",66,12,"sil_#",0.763185671,"66-12-sil_#"," ",0,1,NA,NA,2.64,2.67,5.25,0,"C",""
"6188","66-12",66,12,"D1",0.039473436,"66-12-D1","the",6.1766,3,2,1,2.64,2.67,5.25,0,"C",""
"6189","66-12",66,12,"N1",0.64158646,"66-12-N1","bodyguard",2.4669,9,8,3,2.64,2.67,5.25,0,"C",""
"6190","66-12",66,12,"P1",0.172286641,"66-12-P1","near",3.6273,4,3,1,2.64,2.67,5.25,0,"C",""
"6191","66-12",66,12,"D2",0.090141053,"66-12-D2","the",6.1766,3,2,1,2.64,2.67,5.25,0,"C",""
"6192","66-12",66,12,"A1",0.490582827,"66-12-A1","nervous",3.5348,7,6,2,2.64,2.67,5.25,0,"C",""
"6193","66-12",66,12,"N2",0.589757685,"66-12-N2","jeweler",1.7324,7,7,3,2.64,2.67,5.25,0,"C",""
"6194","66-12",66,12,"sil_N2C1",1.869582386,"66-12-sil_N2C1"," ",0,1,NA,NA,2.64,2.67,5.25,0,"C",""
"6195","66-12",66,12,"C1",0.247058733,"66-12-C1","was",5.46,3,NA,NA,2.64,2.67,5.25,0,"C",""
"6196","66-12",66,12,"C2",0.321288723,"66-12-C2","doing",4.7201,5,NA,NA,2.64,2.67,5.25,0,"C",""
"6197","66-12",66,12,"C3",0.180812711,"66-12-C3","his",5.0349,3,NA,NA,2.64,2.67,5.25,0,"C",""
"6198","66-13",66,13,"sil_#",1.077350215,"66-13-sil_#"," ",0,1,NA,NA,6.17,4.08,4.75,0,"U","D"
"6199","66-13",66,13,"D1",0.043848689,"66-13-D1","the",6.1766,3,2,1,6.17,4.08,4.75,0,"U","D"
"6200","66-13",66,13,"N1",0.466725601,"66-13-N1","bicycle",2.5289,7,8,3,6.17,4.08,4.75,0,"U","D"
"6201","66-13",66,13,"P1",0.169507576,"66-13-P1","by",4.8348,2,2,1,6.17,4.08,4.75,0,"U","D"
"6202","66-13",66,13,"D2",0.095585819,"66-13-D2","the",6.1766,3,2,1,6.17,4.08,4.75,0,"U","D"
"6203","66-13",66,13,"A1",0.414022254,"66-13-A1","warped",1.9243,6,4,1,6.17,4.08,4.75,0,"U","D"
"6204","66-13",66,13,"N2",0.807420785,"66-13-N2","tires",2.692,5,5,1,6.17,4.08,4.75,0,"U","D"
"6205","66-13",66,13,"sil_N2C1",2.627515825,"66-13-sil_N2C1"," ",0,1,NA,NA,6.17,4.08,4.75,0,"U","D"
"6206","66-13",66,13,"C1",0.148252632,"66-13-C1","didn't",0,6,NA,NA,6.17,4.08,4.75,0,"U","D"
"6207","66-13",66,13,"C2",0.217428366,"66-13-C2","work",4.6096,4,NA,NA,6.17,4.08,4.75,0,"U","D"
"6208","66-13",66,13,"C3",0.438867772,"66-13-C3","correctly",2.4914,9,NA,NA,6.17,4.08,4.75,0,"U","D"
"6209","66-14",66,14,"sil_#",1.125776695,"66-14-sil_#"," ",0,1,NA,NA,6.83,5.08,6.08,0,"C",""
"6210","66-14",66,14,"D1",0.075427627,"66-14-D1","the",6.1766,3,2,1,6.83,5.08,6.08,0,"C",""
"6211","66-14",66,14,"N1",0.402542253,"66-14-N1","caddy",2.1644,5,4,2,6.83,5.08,6.08,0,"C",""
"6212","66-14",66,14,"P1",0.170837649,"66-14-P1","near",3.6273,4,3,1,6.83,5.08,6.08,0,"C",""
"6213","66-14",66,14,"D2",0.149263073,"66-14-D2","the",6.1766,3,2,1,6.83,5.08,6.08,0,"C",""
"6214","66-14",66,14,"A1",0.655046816,"66-14-A1","charismatic",1.6232,11,10,4,6.83,5.08,6.08,0,"C",""
"6215","66-14",66,14,"N2",0.759711277,"66-14-N2","golfers",1.4624,7,7,2,6.83,5.08,6.08,0,"C",""
"6216","66-14",66,14,"sil_N2C1",0.35821419,"66-14-sil_N2C1"," ",0,1,NA,NA,6.83,5.08,6.08,0,"C",""
"6217","66-14",66,14,"C1",0.154939337,"66-14-C1","was",5.46,3,NA,NA,6.83,5.08,6.08,0,"C",""
"6218","66-14",66,14,"C2",0.270196984,"66-14-C2","telling",3.9882,7,NA,NA,6.83,5.08,6.08,0,"C",""
"6219","66-14",66,14,"C3",0.442846044,"66-14-C3","jokes",3.0175,5,NA,NA,6.83,5.08,6.08,0,"C",""
"6220","66-15",66,15,"sil_#",0.717995817,"66-15-sil_#"," ",0,1,NA,NA,6.67,5.17,5.75,0,"E",""
"6221","66-15",66,15,"D1",0.090851754,"66-15-D1","the",6.1766,3,2,1,6.67,5.17,5.75,0,"E",""
"6222","66-15",66,15,"N1",0.349020075,"66-15-N1","church",3.5507,6,6,1,6.67,5.17,5.75,0,"E",""
"6223","66-15",66,15,"P1",0.179908703,"66-15-P1","near",3.6273,4,3,1,6.67,5.17,5.75,0,"E",""
"6224","66-15",66,15,"D2",0.108699904,"66-15-D2","the",6.1766,3,2,1,6.67,5.17,5.75,0,"E",""
"6225","66-15",66,15,"A1",0.3697265,"66-15-A1","giant",3.1402,5,5,2,6.67,5.17,5.75,0,"E",""
"6226","66-15",66,15,"N2",0.781590633,"66-15-N2","crosses",2.2788,7,6,2,6.67,5.17,5.75,0,"E",""
"6227","66-15",66,15,"C1",0.141229015,"66-15-C1","were",4.9284,4,NA,NA,6.67,5.17,5.75,0,"E",""
"6228","66-15",66,15,"C2",0.344200914,"66-15-C2","easily",3.0615,6,NA,NA,6.67,5.17,5.75,0,"E",""
"6229","66-15",66,15,"C3",0.591229994,"66-15-C3","noticed",3.3288,7,NA,NA,6.67,5.17,5.75,0,"E",""
"6230","66-16",66,16,"sil_#",0.919967077,"66-16-sil_#"," ",0,1,NA,NA,6.5,4.58,5.25,1.1,"C",""
"6231","66-16",66,16,"D1",0.062270474,"66-16-D1","the",6.1766,3,2,1,6.5,4.58,5.25,1.1,"C",""
"6232","66-16",66,16,"N1",0.474383047,"66-16-N1","eraser",1.716,6,6,3,6.5,4.58,5.25,1.1,"C",""
"6233","66-16",66,16,"P1",0.16757616,"66-16-P1","near",3.6273,4,3,1,6.5,4.58,5.25,1.1,"C",""
"6234","66-16",66,16,"D2",0.07862334,"66-16-D2","the",6.1766,3,2,1,6.5,4.58,5.25,1.1,"C",""
"6235","66-16",66,16,"A1",0.524331998,"66-16-A1","novelty",1.9345,7,7,3,6.5,4.58,5.25,1.1,"C",""
